0,Fingerboard Rd,44.2283,-78.91547
0,Fingerboard Rd,44.22851,-78.91557
0,Fingerboard Rd,44.22855,-78.91558
0,Fingerboard Rd,44.22885,-78.9157
0,Fingerboard Rd,44.22902,-78.91577
0,Fingerboard Rd,44.22919,-78.91585
0,Fingerboard Rd,44.22937,-78.91592
0,Fingerboard Rd,44.22941,-78.91594
0,Fingerboard Rd,44.22954,-78.91599
0,Fingerboard Rd,44.23023,-78.91629
0,Fingerboard Rd,44.2304,-78.91636
0,Fingerboard Rd,44.23074,-78.91651
0,Fingerboard Rd,44.23091,-78.91658
0,Fingerboard Rd,44.23128,-78.91673
0,Fingerboard Rd,44.23177,-78.91695
0,Fingerboard Rd,44.23215,-78.9171
0,Fingerboard Rd,44.2324,-78.91721
0,Fingerboard Rd,44.23262,-78.91731
0,Fingerboard Rd,44.23277,-78.91738
0,Fingerboard Rd,44.23294,-78.91745
0,Fingerboard Rd,44.2331,-78.91752
0,Fingerboard Rd,44.23328,-78.9176
0,Fingerboard Rd,44.23408,-78.91793
0,Fingerboard Rd,44.23456,-78.91814
0,Fingerboard Rd,44.23511,-78.91838
0,Fingerboard Rd,44.23547,-78.91853
0,Fingerboard Rd,44.23578,-78.91866
0,Fingerboard Rd,44.23627,-78.91886
0,Fingerboard Rd,44.23671,-78.91906
0,Fingerboard Rd,44.23764,-78.91944
0,Fingerboard Rd,44.23771,-78.91948
0,Fingerboard Rd,44.23861,-78.91986
0,Fingerboard Rd,44.23874,-78.91992
0,Fingerboard Rd,44.23934,-78.92017
0,Fingerboard Rd,44.24009,-78.92049
0,Fingerboard Rd,44.24073,-78.92075
0,Fingerboard Rd,44.24119,-78.92095
0,Fingerboard Rd,44.2415,-78.92108
0,Fingerboard Rd,44.2425,-78.92152
0,Fingerboard Rd,44.24267,-78.92159
0,Fingerboard Rd,44.24319,-78.92181
0,Fingerboard Rd,44.24353,-78.92196
0,Fingerboard Rd,44.24373,-78.92204
0,Fingerboard Rd,44.24388,-78.9221
0,Fingerboard Rd,44.24458,-78.92247
0,Fingerboard Rd,44.24475,-78.92254
0,Fingerboard Rd,44.24526,-78.92276
0,Fingerboard Rd,44.24548,-78.92286
0,Fingerboard Rd,44.24561,-78.92291
0,Fingerboard Rd,44.24578,-78.92299
0,Fingerboard Rd,44.2463,-78.92321
0,Fingerboard Rd,44.24647,-78.92328
0,Fingerboard Rd,44.24651,-78.9233
0,Fingerboard Rd,44.24874,-78.92427
0,Fingerboard Rd,44.2499,-78.92477
0,Fingerboard Rd,44.25008,-78.92484
0,Fingerboard Rd,44.25059,-78.92506
0,Fingerboard Rd,44.25063,-78.92508
0,Fingerboard Rd,44.25094,-78.92521
0,Fingerboard Rd,44.25162,-78.92551
0,Fingerboard Rd,44.25265,-78.92595
0,Fingerboard Rd,44.25334,-78.92625
0,Fingerboard Rd,44.2539,-78.92648
0,Fingerboard Rd,44.25403,-78.92654
0,Fingerboard Rd,44.25407,-78.92655
0,Fingerboard Rd,44.25455,-78.92675
0,Fingerboard Rd,44.25514,-78.92697
0,Fingerboard Rd,44.25668,-78.92754
0,Fingerboard Rd,44.25753,-78.92794
0,Fingerboard Rd,44.25772,-78.92802
0,Fingerboard Rd,44.258,-78.92816
0,Fingerboard Rd,44.25886,-78.92851
0,Fingerboard Rd,44.25904,-78.92858
0,Fingerboard Rd,44.25908,-78.9286
0,Fingerboard Rd,44.25921,-78.92865
0,Fingerboard Rd,44.25977,-78.92888
0,Fingerboard Rd,44.2599,-78.92893
0,Fingerboard Rd,44.26007,-78.929
0,Fingerboard Rd,44.26025,-78.92907
0,Fingerboard Rd,44.26059,-78.92921
0,Fingerboard Rd,44.26063,-78.92923
0,Fingerboard Rd,44.26076,-78.92928
0,Fingerboard Rd,44.26081,-78.9293
0,Fingerboard Rd,44.26094,-78.92935
0,Fingerboard Rd,44.26111,-78.92942
0,Fingerboard Rd,44.26128,-78.92949
0,Fingerboard Rd,44.26146,-78.92956
0,Fingerboard Rd,44.2615,-78.92958
0,Fingerboard Rd,44.26163,-78.92963
0,Fingerboard Rd,44.2618,-78.9297
0,Fingerboard Rd,44.26197,-78.92977
0,Fingerboard Rd,44.26202,-78.92978
0,Fingerboard Rd,44.26215,-78.92984
0,Fingerboard Rd,44.26236,-78.92992
0,Fingerboard Rd,44.26249,-78.92998
0,Fingerboard Rd,44.26267,-78.93005
0,Fingerboard Rd,44.26271,-78.93006
0,Fingerboard Rd,44.26323,-78.93027
0,Fingerboard Rd,44.26336,-78.93032
0,Fingerboard Rd,44.2634,-78.93034
0,Fingerboard Rd,44.26353,-78.93039
0,Fingerboard Rd,44.2637,-78.93045
0,Fingerboard Rd,44.26423,-78.93065
0,Fingerboard Rd,44.26475,-78.93085
0,Fingerboard Rd,44.26479,-78.93086
0,Fingerboard Rd,44.26492,-78.93091
0,Fingerboard Rd,44.26613,-78.93137
0,Fingerboard Rd,44.26618,-78.93139
0,Fingerboard Rd,44.26631,-78.93144
0,Fingerboard Rd,44.26666,-78.93157
0,Fingerboard Rd,44.26718,-78.93177
0,Fingerboard Rd,44.26722,-78.93178
0,Fingerboard Rd,44.26735,-78.93183
0,Fingerboard Rd,44.26757,-78.93191
0,Fingerboard Rd,44.2677,-78.93196
0,Fingerboard Rd,44.2678,-78.932
0,Fingerboard Rd,44.26809,-78.9321
0,Fingerboard Rd,44.26866,-78.9323
0,Fingerboard Rd,44.26883,-78.93237
0,Fingerboard Rd,44.27073,-78.93317
0,Fingerboard Rd,44.27107,-78.93331
0,Fingerboard Rd,44.27142,-78.93346
0,Fingerboard Rd,44.27187,-78.93365
0,Fingerboard Rd,44.27193,-78.93367
0,Fingerboard Rd,44.27211,-78.93374
0,Fingerboard Rd,44.27341,-78.93427
0,Fingerboard Rd,44.27366,-78.93437
0,Fingerboard Rd,44.27453,-78.93471
0,Fingerboard Rd,44.27522,-78.93498
0,Fingerboard Rd,44.27643,-78.93545
0,Fingerboard Rd,44.27651,-78.93548
0,Fingerboard Rd,44.27725,-78.93577
0,Fingerboard Rd,44.27782,-78.93599
0,Fingerboard Rd,44.27785,-78.936
0,Fingerboard Rd,44.27825,-78.93615
0,Fingerboard Rd,44.27851,-78.93625
0,Fingerboard Rd,44.27903,-78.93646
0,Fingerboard Rd,44.2799,-78.93679
0,Fingerboard Rd,44.28007,-78.93686
0,Fingerboard Rd,44.28087,-78.93717
0,Fingerboard Rd,44.28121,-78.93732
0,Fingerboard Rd,44.28173,-78.93753
0,Fingerboard Rd,44.28311,-78.9381
0,Fingerboard Rd,44.28328,-78.93817
0,Fingerboard Rd,44.2838,-78.93839
0,Fingerboard Rd,44.28384,-78.9384
0,Fingerboard Rd,44.28397,-78.93846
0,Fingerboard Rd,44.28449,-78.93867
0,Fingerboard Rd,44.28466,-78.93875
0,Fingerboard Rd,44.285,-78.93889
0,Fingerboard Rd,44.28535,-78.93904
0,Fingerboard Rd,44.28552,-78.93911
0,Fingerboard Rd,44.28604,-78.93933
0,Fingerboard Rd,44.28638,-78.93947
0,Fingerboard Rd,44.28655,-78.93954
0,Fingerboard Rd,44.28707,-78.93976
0,Fingerboard Rd,44.28776,-78.94005
0,Fingerboard Rd,44.28862,-78.94041
0,Fingerboard Rd,44.289,-78.94057
0,Fingerboard Rd,44.29154,-78.94169
0,Fingerboard Rd,44.29188,-78.94184
0,Fingerboard Rd,44.29222,-78.942
0,Fingerboard Rd,44.2924,-78.94207
0,Fingerboard Rd,44.29274,-78.94222
0,Fingerboard Rd,44.29284,-78.94227
0,Fingerboard Rd,44.29288,-78.94228
0,Fingerboard Rd,44.29322,-78.94243
0,Fingerboard Rd,44.2934,-78.9425
0,Fingerboard Rd,44.29374,-78.94264
0,Fingerboard Rd,44.29426,-78.94285
0,Fingerboard Rd,44.29443,-78.94292
0,Fingerboard Rd,44.29485,-78.94309
0,Fingerboard Rd,44.29529,-78.94328
0,Fingerboard Rd,44.29547,-78.94335
0,Fingerboard Rd,44.29581,-78.9435
0,Fingerboard Rd,44.29598,-78.94357
0,Fingerboard Rd,44.2965,-78.94379
0,Fingerboard Rd,44.29667,-78.94386
0,Fingerboard Rd,44.29671,-78.94388
0,Fingerboard Rd,44.29787,-78.94438
0,Fingerboard Rd,44.29822,-78.94453
0,Fingerboard Rd,44.29856,-78.94468
0,Fingerboard Rd,44.29872,-78.94475
0,Fingerboard Rd,44.2989,-78.94483
0,Fingerboard Rd,44.29946,-78.94507
0,Fingerboard Rd,44.29998,-78.9453
0,Fingerboard Rd,44.30134,-78.94592
0,Fingerboard Rd,44.30271,-78.94654
0,Fingerboard Rd,44.30357,-78.94693
0,Fingerboard Rd,44.30408,-78.94716
0,Fingerboard Rd,44.30442,-78.94731
0,Fingerboard Rd,44.30494,-78.94754
0,Fingerboard Rd,44.30545,-78.94777
0,Fingerboard Rd,44.3058,-78.94792
0,Fingerboard Rd,44.30597,-78.948
0,Fingerboard Rd,44.30631,-78.94815
0,Fingerboard Rd,44.3082,-78.94898
0,Fingerboard Rd,44.30837,-78.94906
0,Fingerboard Rd,44.30923,-78.94943
0,Fingerboard Rd,44.3094,-78.94951
0,Fingerboard Rd,44.30957,-78.94958
0,Fingerboard Rd,44.31266,-78.95094
0,Fingerboard Rd,44.31283,-78.95102
0,Fingerboard Rd,44.31317,-78.95117
0,Fingerboard Rd,44.31352,-78.95132
0,Fingerboard Rd,44.31386,-78.95147
0,Fingerboard Rd,44.31437,-78.9517
0,Fingerboard Rd,44.31472,-78.95185
0,Fingerboard Rd,44.31557,-78.95223
0,Fingerboard Rd,44.31575,-78.9523
0,Fingerboard Rd,44.31592,-78.95238
0,Fingerboard Rd,44.31609,-78.95246
0,Fingerboard Rd,44.31626,-78.95253
0,Fingerboard Rd,44.3166,-78.95268
80,ON-46 / County Road 46,44.31678,-78.95276
80,ON-46 / County Road 46,44.31691,-78.95282
80,ON-46 / County Road 46,44.3169084,-78.9528165
80,ON-46 / County Road 46,44.31742,-78.95304
80,ON-46 / County Road 46,44.31828,-78.95341
80,ON-46 / County Road 46,44.31845,-78.95349
80,ON-46 / County Road 46,44.3188,-78.95364
80,ON-46 / County Road 46,44.31897,-78.95371
80,ON-46 / County Road 46,44.31931,-78.95386
80,ON-46 / County Road 46,44.31949,-78.95393
80,ON-46 / County Road 46,44.31983,-78.95408
80,ON-46 / County Road 46,44.32,-78.95416
80,ON-46 / County Road 46,44.32086,-78.95453
80,ON-46 / County Road 46,44.3212,-78.95468
80,ON-46 / County Road 46,44.32138,-78.95475
80,ON-46 / County Road 46,44.32172,-78.9549
80,ON-46 / County Road 46,44.32189,-78.95498
80,ON-46 / County Road 46,44.32206,-78.95505
80,ON-46 / County Road 46,44.32241,-78.9552
80,ON-46 / County Road 46,44.32258,-78.95527
80,ON-46 / County Road 46,44.32275,-78.95535
80,ON-46 / County Road 46,44.32292,-78.95542
80,ON-46 / County Road 46,44.32361,-78.95572
80,ON-46 / County Road 46,44.32412,-78.95594
80,ON-46 / County Road 46,44.32464,-78.95617
80,ON-46 / County Road 46,44.32481,-78.95624
80,ON-46 / County Road 46,44.32567,-78.95661
80,ON-46 / County Road 46,44.32722,-78.95728
80,ON-46 / County Road 46,44.32865,-78.9579
80,ON-46 / County Road 46,44.3307,-78.95883
80,ON-46 / County Road 46,44.33121,-78.95906
80,ON-46 / County Road 46,44.33139,-78.95914
80,ON-46 / County Road 46,44.33156,-78.95921
80,ON-46 / County Road 46,44.33276,-78.95975
80,ON-46 / County Road 46,44.33344,-78.96006
80,ON-46 / County Road 46,44.33361,-78.96014
80,ON-46 / County Road 46,44.33395,-78.96029
80,ON-46 / County Road 46,44.33413,-78.96037
80,ON-46 / County Road 46,44.33447,-78.96052
80,ON-46 / County Road 46,44.33464,-78.9606
80,ON-46 / County Road 46,44.33515,-78.96083
80,ON-46 / County Road 46,44.33532,-78.96091
80,ON-46 / County Road 46,44.3355,-78.96098
80,ON-46 / County Road 46,44.33567,-78.96106
80,ON-46 / County Road 46,44.33584,-78.96114
80,ON-46 / County Road 46,44.33601,-78.96121
80,ON-46 / County Road 46,44.33618,-78.96129
80,ON-46 / County Road 46,44.33635,-78.96137
80,ON-46 / County Road 46,44.33652,-78.96144
80,ON-46 / County Road 46,44.33669,-78.96152
80,ON-46 / County Road 46,44.33687,-78.9616
80,ON-46 / County Road 46,44.33721,-78.96175
80,ON-46 / County Road 46,44.33738,-78.96183
80,ON-46 / County Road 46,44.33892,-78.96252
80,ON-46 / County Road 46,44.34015,-78.96307
80,ON-46 / County Road 46,44.34083,-78.96338
80,ON-46 / County Road 46,44.341,-78.96346
80,ON-46 / County Road 46,44.34117,-78.96354
80,ON-46 / County Road 46,44.34169,-78.96377
80,ON-46 / County Road 46,44.34237,-78.96408
80,ON-46 / County Road 46,44.34305,-78.96439
80,ON-46 / County Road 46,44.34323,-78.96447
80,ON-46 / County Road 46,44.3434,-78.96455
80,ON-46 / County Road 46,44.34357,-78.96462
80,ON-46 / County Road 46,44.34374,-78.9647
80,ON-46 / County Road 46,44.34391,-78.96478
80,ON-46 / County Road 46,44.34408,-78.96486
80,ON-46 / County Road 46,44.34494,-78.96524
80,ON-46 / County Road 46,44.34511,-78.96532
80,ON-46 / County Road 46,44.34545,-78.96548
80,ON-46 / County Road 46,44.34562,-78.96555
80,ON-46 / County Road 46,44.34596,-78.96571
80,ON-46 / County Road 46,44.34613,-78.96579
80,ON-46 / County Road 46,44.34631,-78.96586
80,ON-46 / County Road 46,44.34699,-78.96617
80,ON-46 / County Road 46,44.34716,-78.96625
80,ON-46 / County Road 46,44.34733,-78.96633
80,ON-46 / County Road 46,44.34836,-78.96679
80,ON-46 / County Road 46,44.3487,-78.96695
80,ON-46 / County Road 46,44.34887,-78.96703
80,ON-46 / County Road 46,44.34904,-78.9671
80,ON-46 / County Road 46,44.34956,-78.96734
80,ON-46 / County Road 46,44.3499,-78.96749
80,ON-46 / County Road 46,44.35041,-78.96772
80,ON-46 / County Road 46,44.35058,-78.9678
80,ON-46 / County Road 46,44.35192,-78.96841
80,ON-46 / County Road 46,44.35272,-78.96875
80,ON-46 / County Road 46,44.3529,-78.96882
80,ON-46 / County Road 46,44.35307,-78.9689
80,ON-46 / County Road 46,44.35324,-78.96897
80,ON-46 / County Road 46,44.35341,-78.96904
80,ON-46 / County Road 46,44.35358,-78.96912
80,ON-46 / County Road 46,44.35376,-78.96919
80,ON-46 / County Road 46,44.35444,-78.96948
80,ON-46 / County Road 46,44.35462,-78.96956
80,ON-46 / County Road 46,44.35513,-78.96978
80,ON-46 / County Road 46,44.35548,-78.96992
80,ON-46 / County Road 46,44.35599,-78.97014
80,ON-46 / County Road 46,44.35616,-78.97022
80,ON-46 / County Road 46,44.35668,-78.97044
80,ON-46 / County Road 46,44.35756,-78.97081
80,ON-46 / County Road 46,44.35771,-78.97088
80,ON-46 / County Road 46,44.35805,-78.97103
80,ON-46 / County Road 46,44.3584,-78.97119
80,ON-46 / County Road 46,44.35857,-78.97127
80,ON-46 / County Road 46,44.35976,-78.97181
80,ON-46 / County Road 46,44.35994,-78.97189
80,ON-46 / County Road 46,44.36011,-78.97197
80,ON-46 / County Road 46,44.36028,-78.97204
80,ON-46 / County Road 46,44.36045,-78.97212
80,ON-46 / County Road 46,44.36062,-78.9722
80,ON-46 / County Road 46,44.36079,-78.97228
80,ON-46 / County Road 46,44.36096,-78.97235
80,ON-46 / County Road 46,44.36113,-78.97243
80,ON-46 / County Road 46,44.36165,-78.97266
80,ON-46 / County Road 46,44.36199,-78.97282
80,ON-46 / County Road 46,44.36216,-78.9729
80,ON-46 / County Road 46,44.36233,-78.97298
80,ON-46 / County Road 46,44.3625,-78.97305
80,ON-46 / County Road 46,44.36267,-78.97313
80,ON-46 / County Road 46,44.36284,-78.97321
80,ON-46 / County Road 46,44.36319,-78.97336
80,ON-46 / County Road 46,44.36336,-78.97344
80,ON-46 / County Road 46,44.36387,-78.97367
80,ON-46 / County Road 46,44.36479,-78.9741
80,ON-46 / County Road 46,44.36496,-78.97418
80,ON-46 / County Road 46,44.36513,-78.97426
80,ON-46 / County Road 46,44.3653,-78.97434
80,ON-46 / County Road 46,44.36547,-78.97442
80,ON-46 / County Road 46,44.36649,-78.97489
80,ON-46 / County Road 46,44.36666,-78.97497
80,ON-46 / County Road 46,44.36786,-78.97553
80,ON-46 / County Road 46,44.36803,-78.97561
80,ON-46 / County Road 46,44.36816,-78.97567
80,ON-46 / County Road 46,44.36837,-78.97576
80,ON-46 / County Road 46,44.36854,-78.97584
80,ON-46 / County Road 46,44.36871,-78.97592
80,ON-46 / County Road 46,44.36888,-78.976
80,ON-46 / County Road 46,44.3694,-78.97623
80,ON-46 / County Road 46,44.37077,-78.97685
80,ON-46 / County Road 46,44.37094,-78.97693
80,ON-46 / County Road 46,44.37128,-78.97709
80,ON-46 / County Road 46,44.37145,-78.97717
80,ON-46 / County Road 46,44.37162,-78.97724
80,ON-46 / County Road 46,44.37196,-78.9774
80,ON-46 / County Road 46,44.37223,-78.97752
80,ON-46 / County Road 46,44.37265,-78.97772
80,ON-46 / County Road 46,44.37282,-78.9778
80,ON-46 / County Road 46,44.37316,-78.97796
80,ON-46 / County Road 46,44.37333,-78.97804
80,ON-46 / County Road 46,44.37405,-78.97839
0,The Glen Rd,44.3740527,-78.9783874
0,The Glen Rd,44.3740527,-78.9783874
0,The Glen Rd,44.37537,-78.97901
0,The Glen Rd,44.3753698,-78.979014
0,The Glen Rd,44.37543,-78.97876
0,The Glen Rd,44.37554,-78.97828
0,The Glen Rd,44.37589,-78.97685
0,The Glen Rd,44.37594,-78.97661
0,The Glen Rd,44.37606,-78.97614
0,The Glen Rd,44.37629,-78.97518
0,The Glen Rd,44.37652,-78.97423
0,The Glen Rd,44.37766,-78.96945
0,The Glen Rd,44.37794,-78.96826
0,The Glen Rd,44.378,-78.96802
0,The Glen Rd,44.37811,-78.96755
0,The Glen Rd,44.37817,-78.96731
0,The Glen Rd,44.37834,-78.96659
0,The Glen Rd,44.3784,-78.96635
0,The Glen Rd,44.37846,-78.96611
0,The Glen Rd,44.37851,-78.96587
0,The Glen Rd,44.37854,-78.96577
0,The Glen Rd,44.37863,-78.9654
0,The Glen Rd,44.37868,-78.96516
0,The Glen Rd,44.37891,-78.9642
0,The Glen Rd,44.37896,-78.96396
0,The Glen Rd,44.37919,-78.96301
0,The Glen Rd,44.37925,-78.96277
0,The Glen Rd,44.37958,-78.96133
0,The Glen Rd,44.37975,-78.96062
0,The Glen Rd,44.37981,-78.96038
0,The Glen Rd,44.37986,-78.96014
0,The Glen Rd,44.37992,-78.9599
0,The Glen Rd,44.38009,-78.95918
0,The Glen Rd,44.3802,-78.9587
0,The Glen Rd,44.38026,-78.95847
0,The Glen Rd,44.38037,-78.95799
0,The Glen Rd,44.38065,-78.95679
0,The Glen Rd,44.38076,-78.95631
0,The Glen Rd,44.38082,-78.95607
0,The Glen Rd,44.3811,-78.95488
0,The Glen Rd,44.38127,-78.95416
0,The Glen Rd,44.38166,-78.95249
0,The Glen Rd,44.38171,-78.95225
0,The Glen Rd,44.38194,-78.95129
0,The Glen Rd,44.38199,-78.95105
0,The Glen Rd,44.3822,-78.95016
0,The Glen Rd,44.38222,-78.9501
0,The Glen Rd,44.38229,-78.94987
0,The Glen Rd,44.38236,-78.94963
0,The Glen Rd,44.3824,-78.9495
0,The Glen Rd,44.38283,-78.94773
0,The Glen Rd,44.38288,-78.94749
0,The Glen Rd,44.38299,-78.94704
0,The Glen Rd,44.38311,-78.94653
0,The Glen Rd,44.38316,-78.94629
0,The Glen Rd,44.38338,-78.94534
0,The Glen Rd,44.38349,-78.94486
0,The Glen Rd,44.38366,-78.94414
0,The Glen Rd,44.38371,-78.9439
0,The Glen Rd,44.38377,-78.94366
0,The Glen Rd,44.38398,-78.94273
0,The Glen Rd,44.38416,-78.94199
0,The Glen Rd,44.38421,-78.94175
0,The Glen Rd,44.38438,-78.94103
0,The Glen Rd,44.38444,-78.94079
0,The Glen Rd,44.38449,-78.94055
0,The Glen Rd,44.38455,-78.94032
0,The Glen Rd,44.38461,-78.94008
0,The Glen Rd,44.38489,-78.93888
0,The Glen Rd,44.38511,-78.93793
0,The Glen Rd,44.38517,-78.93769
0,The Glen Rd,44.38545,-78.93649
0,The Glen Rd,44.38551,-78.93625
0,The Glen Rd,44.38556,-78.93601
0,The Glen Rd,44.38562,-78.93577
0,The Glen Rd,44.38579,-78.93506
0,The Glen Rd,44.38601,-78.9341
0,The Glen Rd,44.38607,-78.93386
0,The Glen Rd,44.38635,-78.93267
0,The Glen Rd,44.38641,-78.93243
0,The Glen Rd,44.38669,-78.93123
0,The Glen Rd,44.38674,-78.93104
0,The Glen Rd,44.38675,-78.93099
0,The Glen Rd,44.3868,-78.93075
0,The Glen Rd,44.38686,-78.93052
0,The Glen Rd,44.38691,-78.93028
0,The Glen Rd,44.38708,-78.92956
0,The Glen Rd,44.38714,-78.92932
0,The Glen Rd,44.38719,-78.92908
0,The Glen Rd,44.38725,-78.92884
0,The Glen Rd,44.38731,-78.9286
0,The Glen Rd,44.38736,-78.92836
0,The Glen Rd,44.38759,-78.92741
0,The Glen Rd,44.38764,-78.92717
0,The Glen Rd,44.3877,-78.92693
0,The Glen Rd,44.38775,-78.92669
0,The Glen Rd,44.38792,-78.92597
0,The Glen Rd,44.38803,-78.92549
0,The Glen Rd,44.38809,-78.92525
0,The Glen Rd,44.3882,-78.92477
0,The Glen Rd,44.38826,-78.92454
0,The Glen Rd,44.38831,-78.9243
0,The Glen Rd,44.38854,-78.92334
0,The Glen Rd,44.38859,-78.9231
0,The Glen Rd,44.38871,-78.92262
0,The Glen Rd,44.38876,-78.92238
0,The Glen Rd,44.38893,-78.92167
0,The Glen Rd,44.38932,-78.91999
0,The Glen Rd,44.38938,-78.91975
0,The Glen Rd,44.38943,-78.91951
0,The Glen Rd,44.38944,-78.91948
0,The Glen Rd,44.38965,-78.91855
0,The Glen Rd,44.38971,-78.91831
0,The Glen Rd,44.38987,-78.91759
0,The Glen Rd,44.38993,-78.91736
0,The Glen Rd,44.39009,-78.91664
0,The Glen Rd,44.39015,-78.9164
0,The Glen Rd,44.39023,-78.91604
0,The Glen Rd,44.39026,-78.91592
0,The Glen Rd,44.39047,-78.91495
0,The Glen Rd,44.39052,-78.91471
0,The Glen Rd,44.39058,-78.91447
0,The Glen Rd,44.39106,-78.91231
0,The Glen Rd,44.39127,-78.91135
0,The Glen Rd,44.39132,-78.91111
0,The Glen Rd,44.39138,-78.91087
0,The Glen Rd,44.39154,-78.91015
0,The Glen Rd,44.39159,-78.90991
0,The Glen Rd,44.39164,-78.90967
0,The Glen Rd,44.3918,-78.90895
0,The Glen Rd,44.39223,-78.90702
0,The Glen Rd,44.39228,-78.90678
0,The Glen Rd,44.39234,-78.90654
80,Eldon Rd,44.39239,-78.9063
80,Eldon Rd,44.39244,-78.90606
80,Eldon Rd,44.3924431,-78.9060612
80,Eldon Rd,44.39259,-78.90613
80,Eldon Rd,44.39276,-78.90621
